index,PassengerId,HomePlanet,Cabin Deck,Cabin Number,Cabin Side,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported
4245,4514_01,Earth,C,175,S,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4246,4515_01,Earth,F,870,S,False,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,False
4247,4515_02,Earth,C,147,P,False,55 Cancri e,27.0,False,6.0,1740.0,2184.0,0.0,0.0,True
4248,4516_01,Earth,C,176,S,False,55 Cancri e,27.0,False,426.0,0.0,2.0,194.0,308.0,False
4249,4517_01,Earth,C,176,S,False,TRAPPIST-1e,27.0,False,452.0,0.0,234.0,19.0,1290.0,False
4250,4518_01,Earth,C,176,S,False,TRAPPIST-1e,27.0,False,820.0,1.0,690.0,292.0,13.0,False
4251,4521_01,Earth,C,176,S,False,TRAPPIST-1e,27.0,False,1.0,1.0,0.0,0.0,746.0,False
4252,4522_01,Earth,C,176,S,False,TRAPPIST-1e,27.0,False,101.0,32.0,0.0,137.0,633.0,True
4253,4524_01,Earth,G,754,P,False,PSO J318.5-22,27.0,False,0.0,116.0,2048.0,2.0,0.0,True
4254,4529_01,Earth,E,299,S,False,55 Cancri e,27.0,False,26.0,132.0,3.0,117.0,555.0,False
4255,4530_01,Earth,G,755,P,False,TRAPPIST-1e,27.0,False,9.0,0.0,157.0,525.0,0.0,False
4256,4531_01,Europa,T,33,P,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4257,4532_01,Earth,B,153,P,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4258,4533_01,Europa,G,760,S,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4259,4534_01,Earth,F,871,S,False,55 Cancri e,27.0,False,60.0,41.0,553.0,1.0,0.0,True
4260,4535_01,Earth,C,178,S,False,TRAPPIST-1e,27.0,False,631.0,93.0,0.0,0.0,0.0,False
4261,4535_02,Earth,F,947,P,False,TRAPPIST-1e,27.0,False,25.0,0.0,796.0,44.0,44.0,False
4262,4537_01,Earth,F,872,S,False,TRAPPIST-1e,27.0,False,0.0,591.0,0.0,0.0,1560.0,False
4263,4538_01,Earth,B,184,S,False,TRAPPIST-1e,27.0,False,0.0,121.0,0.0,748.0,0.0,False
4264,4539_01,Earth,B,184,S,False,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4265,4539_02,Earth,F,873,S,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4266,4542_01,Europa,E,290,P,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4267,4542_02,Europa,G,762,S,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4268,4543_01,Mars,C,179,S,False,PSO J318.5-22,27.0,True,14.0,0.0,59.0,1777.0,0.0,False
4269,4544_01,Earth,T,34,S,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4270,4546_01,Earth,E,302,S,False,PSO J318.5-22,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4271,4547_01,Earth,E,291,P,False,TRAPPIST-1e,27.0,False,0.0,25.0,0.0,0.0,803.0,True
4272,4549_01,Earth,B,154,P,False,TRAPPIST-1e,27.0,False,0.0,1.0,0.0,17.0,1601.0,False
4273,4550_01,Earth,F,875,S,False,TRAPPIST-1e,27.0,False,0.0,180.0,516.0,0.0,0.0,True
4274,4552_01,Mars,G,763,S,False,TRAPPIST-1e,27.0,False,375.0,103.0,1990.0,36.0,0.0,True
4275,4553_01,Europa,G,756,P,False,PSO J318.5-22,27.0,True,0.0,102.0,0.0,278.0,5353.0,False
4276,4555_01,Earth,D,147,S,False,TRAPPIST-1e,27.0,False,29.0,27.0,47.0,694.0,11.0,False
4277,4557_01,Earth,D,147,S,False,TRAPPIST-1e,27.0,False,0.0,656.0,295.0,0.0,35.0,False
4278,4558_01,Europa,F,876,S,False,55 Cancri e,27.0,False,0.0,559.0,0.0,15238.0,2799.0,False
4279,4559_01,Earth,F,948,P,False,TRAPPIST-1e,27.0,False,0.0,205.0,0.0,0.0,549.0,True
4280,4560_01,Earth,G,757,P,False,TRAPPIST-1e,27.0,False,0.0,57.0,851.0,0.0,0.0,True
4281,4561_01,Europa,G,757,P,False,55 Cancri e,27.0,False,0.0,496.0,0.0,1940.0,4195.0,False
4282,4562_01,Europa,G,757,P,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4283,4563_01,Europa,F,948,P,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4284,4564_01,Earth,G,757,P,False,TRAPPIST-1e,27.0,False,0.0,43.0,0.0,0.0,6.0,False
4285,4565_01,Earth,G,757,P,False,TRAPPIST-1e,27.0,False,191.0,497.0,0.0,0.0,16.0,False
4286,4567_01,Earth,C,148,P,False,TRAPPIST-1e,27.0,False,0.0,20.0,38.0,359.0,516.0,False
4287,4568_01,Mars,C,148,P,False,TRAPPIST-1e,27.0,False,4102.0,0.0,36.0,0.0,1825.0,False
4288,4569_01,Europa,T,32,P,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4289,4569_02,Europa,G,765,S,False,55 Cancri e,27.0,False,0.0,2235.0,7.0,4098.0,89.0,False
4290,4570_01,Europa,G,765,S,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4291,4571_01,Earth,G,765,S,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4292,4572_01,Earth,G,765,S,False,55 Cancri e,27.0,False,42.0,0.0,0.0,765.0,2.0,False
4293,4573_01,Earth,G,765,S,False,TRAPPIST-1e,27.0,False,686.0,45.0,16.0,7.0,4.0,True
4294,4574_01,Mars,G,765,S,False,TRAPPIST-1e,27.0,False,176.0,493.0,169.0,0.0,1023.0,False
4295,4575_01,Earth,E,303,S,False,TRAPPIST-1e,27.0,False,3.0,65.0,253.0,475.0,0.0,False
4296,4576_01,Earth,G,758,P,False,TRAPPIST-1e,27.0,False,661.0,876.0,0.0,3.0,13.0,False
4297,4577_01,Mars,T,33,S,False,TRAPPIST-1e,27.0,False,250.0,0.0,2179.0,0.0,0.0,True
4298,4580_01,Mars,C,180,S,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4299,4581_01,Europa,C,180,S,False,TRAPPIST-1e,27.0,False,0.0,4592.0,0.0,209.0,954.0,True
4300,4581_02,Europa,G,759,P,False,55 Cancri e,27.0,False,0.0,2337.0,0.0,204.0,76.0,True
4301,4585_01,Europa,F,950,P,False,55 Cancri e,27.0,False,0.0,154.0,0.0,5492.0,1924.0,False
4302,4586_01,Mars,G,760,P,False,55 Cancri e,27.0,False,22.0,0.0,0.0,1.0,524.0,False
4303,4587_01,Europa,C,150,P,False,TRAPPIST-1e,27.0,False,0.0,4020.0,0.0,1635.0,4899.0,False
4304,4591_01,Europa,F,951,P,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4305,4592_01,Mars,C,181,S,False,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4306,4592_02,Mars,D,155,P,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4308,4592_04,Mars,F,952,P,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4309,4593_01,Earth,D,155,P,False,TRAPPIST-1e,27.0,False,1.0,797.0,0.0,10.0,0.0,True
4310,4594_01,Europa,F,878,S,False,TRAPPIST-1e,27.0,False,77.0,2424.0,0.0,3001.0,127.0,False
4311,4594_02,Europa,G,768,S,False,TRAPPIST-1e,27.0,False,0.0,6670.0,217.0,625.0,20336.0,False
4312,4594_03,Europa,C,182,S,False,TRAPPIST-1e,27.0,False,267.0,2802.0,0.0,54.0,77.0,True
4313,4594_04,Europa,B,156,P,False,TRAPPIST-1e,27.0,False,0.0,4516.0,0.0,6167.0,5308.0,False
4314,4595_01,Europa,T,34,P,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4316,4597_01,Earth,B,186,S,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4317,4602_01,Earth,B,186,S,False,55 Cancri e,27.0,False,0.0,0.0,0.0,725.0,2.0,False
4318,4603_01,Europa,F,881,S,False,55 Cancri e,27.0,False,0.0,3593.0,47.0,19.0,229.0,True
4319,4603_02,Europa,F,882,S,False,TRAPPIST-1e,27.0,False,1.0,5234.0,343.0,277.0,12682.0,False
4320,4604_01,Earth,F,882,S,False,TRAPPIST-1e,27.0,False,374.0,1327.0,10.0,81.0,0.0,False
4321,4605_01,Earth,F,882,S,False,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,774.0,0.0,False
4322,4606_01,Europa,F,883,S,False,TRAPPIST-1e,27.0,False,165.0,36.0,0.0,3044.0,556.0,False
4323,4606_02,Europa,F,955,P,False,55 Cancri e,27.0,False,25.0,3291.0,0.0,6075.0,179.0,False
4324,4607_01,Earth,D,156,P,False,PSO J318.5-22,27.0,False,0.0,138.0,4.0,412.0,220.0,False
4325,4608_01,Earth,G,762,P,False,55 Cancri e,27.0,False,2.0,20.0,1.0,1026.0,2.0,True
4326,4609_01,Europa,G,762,P,False,TRAPPIST-1e,27.0,False,1.0,477.0,0.0,0.0,7087.0,False
4327,4610_01,Earth,E,304,S,False,TRAPPIST-1e,27.0,False,5.0,0.0,0.0,1014.0,0.0,False
4328,4611_01,Earth,F,957,P,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4329,4612_01,Earth,F,958,P,False,55 Cancri e,27.0,False,0.0,166.0,603.0,1.0,0.0,True
4330,4613_01,Europa,E,293,P,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4331,4615_01,Mars,F,959,P,False,TRAPPIST-1e,27.0,False,36.0,0.0,2554.0,0.0,9.0,True
4332,4617_01,Earth,G,764,P,False,TRAPPIST-1e,27.0,False,19.0,81.0,85.0,768.0,489.0,False
4333,4620_01,Earth,F,885,S,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,False
4334,4621_01,Mars,G,765,P,False,TRAPPIST-1e,27.0,False,0.0,79.0,2003.0,0.0,0.0,True
4335,4622_01,Earth,G,766,P,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4336,4623_01,Europa,E,305,S,False,PSO J318.5-22,27.0,True,0.0,0.0,21.0,7.0,16.0,True
4337,4624_01,Mars,F,887,S,False,TRAPPIST-1e,27.0,False,1246.0,0.0,66.0,36.0,0.0,False
4338,4625_01,Europa,G,771,S,False,TRAPPIST-1e,27.0,False,0.0,2520.0,1.0,1.0,0.0,True
4339,4625_02,Europa,F,888,S,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4340,4625_03,Europa,F,888,S,False,TRAPPIST-1e,27.0,False,0.0,3275.0,111.0,51.0,18.0,True
4341,4625_04,Europa,G,767,P,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4342,4625_05,Europa,C,187,S,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4344,4625_07,Europa,C,187,S,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4345,4628_01,Europa,C,187,S,False,TRAPPIST-1e,27.0,False,0.0,7484.0,465.0,14.0,610.0,True
4346,4630_01,Earth,C,187,S,False,PSO J318.5-22,27.0,False,0.0,18.0,0.0,0.0,674.0,True
4347,4631_01,Europa,F,889,S,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4348,4632_01,Europa,F,889,S,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4349,4632_02,Europa,B,158,P,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4350,4632_03,Europa,C,151,P,False,55 Cancri e,27.0,False,0.0,431.0,28.0,10941.0,26.0,False
4351,4632_04,Europa,C,151,P,False,TRAPPIST-1e,27.0,False,2.0,364.0,0.0,2144.0,1804.0,False
4353,4633_01,Earth,E,294,P,False,PSO J318.5-22,27.0,False,454.0,297.0,0.0,2.0,0.0,False
4354,4634_01,Earth,F,893,S,False,TRAPPIST-1e,27.0,False,514.0,0.0,392.0,0.0,0.0,False
4355,4635_01,Earth,F,893,S,True,PSO J318.5-22,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4356,4637_01,Mars,G,773,S,False,TRAPPIST-1e,27.0,False,672.0,0.0,501.0,0.0,0.0,False
4357,4638_01,Europa,F,961,P,False,TRAPPIST-1e,27.0,True,0.0,1633.0,0.0,1742.0,0.0,True
4358,4640_01,Earth,F,961,P,False,55 Cancri e,27.0,False,595.0,84.0,0.0,0.0,131.0,True
4359,4641_01,Earth,F,961,P,False,TRAPPIST-1e,27.0,False,65.0,63.0,3.0,713.0,27.0,False
4360,4642_01,Europa,E,306,S,False,TRAPPIST-1e,27.0,False,0.0,412.0,0.0,4030.0,0.0,False
4361,4643_01,Earth,C,152,P,False,TRAPPIST-1e,27.0,False,0.0,724.0,0.0,0.0,0.0,True
4362,4644_01,Earth,C,152,P,False,55 Cancri e,27.0,False,8.0,1385.0,1445.0,250.0,8.0,True
4363,4645_01,Europa,G,775,S,False,TRAPPIST-1e,27.0,False,0.0,9633.0,0.0,1.0,2.0,True
4364,4645_02,Europa,D,149,S,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4365,4646_01,Earth,A,57,S,False,PSO J318.5-22,27.0,False,141.0,16.0,0.0,177.0,336.0,True
4367,4649_01,Earth,F,964,P,False,TRAPPIST-1e,27.0,False,1399.0,226.0,0.0,0.0,0.0,False
4368,4650_01,Earth,F,895,S,False,TRAPPIST-1e,27.0,False,84.0,323.0,0.0,1251.0,120.0,False
4369,4651_01,Europa,E,307,S,False,TRAPPIST-1e,27.0,False,0.0,7039.0,0.0,902.0,405.0,True
4370,4652_01,Earth,F,965,P,False,TRAPPIST-1e,27.0,False,0.0,89.0,874.0,34.0,0.0,True
4372,4654_01,Europa,C,188,S,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4373,4655_01,Europa,F,896,S,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4375,4656_01,Earth,F,897,S,False,TRAPPIST-1e,27.0,False,0.0,1125.0,0.0,0.0,993.0,False
4376,4656_02,Earth,F,968,P,False,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,False
4377,4657_01,Earth,F,969,P,False,TRAPPIST-1e,27.0,False,372.0,0.0,477.0,0.0,0.0,False
4378,4658_01,Europa,E,308,S,False,TRAPPIST-1e,27.0,False,0.0,823.0,0.0,1821.0,1508.0,False
4379,4658_02,Europa,G,776,S,False,TRAPPIST-1e,27.0,False,0.0,93.0,0.0,0.0,7303.0,False
4380,4659_01,Earth,F,900,S,False,TRAPPIST-1e,27.0,False,703.0,0.0,0.0,0.0,0.0,False
4382,4661_02,Earth,F,971,P,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,False
4383,4661_03,Earth,G,777,S,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4384,4661_04,Earth,F,972,P,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,False
4385,4661_05,Earth,F,972,P,False,TRAPPIST-1e,27.0,False,0.0,0.0,3.0,3434.0,0.0,False
4386,4661_06,Earth,F,972,P,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,False
4387,4661_07,Earth,F,972,P,False,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,False
4388,4662_01,Europa,G,778,S,False,TRAPPIST-1e,27.0,False,45.0,985.0,0.0,0.0,6803.0,False
4390,4662_03,Europa,A,58,S,False,TRAPPIST-1e,27.0,False,0.0,3856.0,0.0,1.0,312.0,True
4391,4663_01,Earth,E,309,S,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4392,4663_02,Earth,E,309,S,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4393,4663_03,Earth,T,35,S,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4394,4663_04,Earth,C,189,S,False,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4395,4663_05,Earth,C,189,S,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4396,4663_06,Earth,C,189,S,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4397,4664_01,Earth,C,189,S,False,TRAPPIST-1e,27.0,False,182.0,776.0,3.0,33.0,0.0,False
4398,4665_01,Earth,A,43,P,True,PSO J318.5-22,27.0,False,0.0,0.0,0.0,0.0,0.0,False
4399,4667_01,Earth,F,903,S,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4400,4668_01,Europa,B,159,P,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4401,4668_02,Europa,B,160,P,True,55 Cancri e,27.0,True,0.0,0.0,0.0,0.0,0.0,True
4402,4672_01,Earth,G,780,S,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,False
4404,4676_01,Earth,B,189,S,False,TRAPPIST-1e,27.0,False,0.0,0.0,1677.0,65.0,62.0,True
4405,4677_01,Europa,G,781,S,False,55 Cancri e,27.0,False,0.0,4066.0,0.0,544.0,1272.0,False
4406,4678_01,Earth,G,782,S,False,TRAPPIST-1e,27.0,False,183.0,203.0,0.0,110.0,374.0,False
4407,4679_01,Europa,E,310,S,False,TRAPPIST-1e,27.0,False,0.0,4579.0,1.0,1006.0,2084.0,True
4408,4680_01,Mars,E,310,S,False,TRAPPIST-1e,27.0,False,0.0,0.0,38.0,0.0,2.0,False
4409,4680_02,Mars,F,974,P,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4410,4680_03,Mars,F,905,S,False,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4411,4680_04,Mars,T,33,P,False,TRAPPIST-1e,27.0,False,1144.0,4.0,34.0,0.0,0.0,False
4412,4684_01,Mars,E,311,S,False,TRAPPIST-1e,27.0,False,225.0,0.0,796.0,107.0,0.0,True
4413,4686_01,Earth,G,783,S,False,TRAPPIST-1e,27.0,False,0.0,172.0,615.0,0.0,0.0,True
4414,4689_01,Europa,F,975,P,False,TRAPPIST-1e,27.0,True,0.0,3119.0,0.0,1404.0,366.0,True
4415,4690_01,Europa,F,975,P,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4416,4690_02,Europa,F,975,P,False,TRAPPIST-1e,27.0,False,14327.0,1487.0,0.0,1.0,0.0,False
4417,4691_01,Earth,G,773,P,False,TRAPPIST-1e,27.0,False,0.0,7.0,0.0,749.0,0.0,False
4418,4693_01,Europa,F,977,P,False,TRAPPIST-1e,27.0,True,0.0,920.0,0.0,2052.0,3687.0,False
4419,4693_02,Europa,F,906,S,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4420,4694_01,Earth,G,785,S,False,55 Cancri e,27.0,False,0.0,630.0,0.0,71.0,0.0,True
4421,4695_01,Mars,G,785,S,False,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4422,4695_02,Mars,G,776,P,False,TRAPPIST-1e,27.0,False,3148.0,0.0,1.0,0.0,0.0,False
4423,4695_03,Mars,E,299,P,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4424,4696_01,Mars,T,34,S,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4425,4699_01,Earth,C,190,S,False,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,False
4426,4704_01,Europa,G,788,S,False,55 Cancri e,27.0,False,818.0,44.0,2.0,2956.0,2311.0,False
4427,4706_01,Earth,F,907,S,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,False
4428,4706_02,Earth,F,979,P,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4429,4708_01,Mars,D,150,S,False,TRAPPIST-1e,27.0,False,0.0,25.0,13.0,11.0,998.0,False
4430,4709_01,Earth,F,980,P,False,55 Cancri e,27.0,False,2614.0,0.0,103.0,0.0,0.0,False
4431,4710_01,Mars,F,981,P,False,TRAPPIST-1e,27.0,False,130.0,15.0,2454.0,0.0,0.0,True
4432,4710_02,Mars,F,981,P,False,TRAPPIST-1e,27.0,False,179.0,0.0,1805.0,131.0,0.0,False
4433,4711_01,Mars,F,981,P,False,TRAPPIST-1e,27.0,False,1420.0,0.0,84.0,0.0,0.0,False
4434,4712_01,Earth,G,777,P,True,PSO J318.5-22,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4435,4713_01,Earth,G,789,S,False,TRAPPIST-1e,27.0,False,0.0,0.0,111.0,39.0,1094.0,False
4436,4714_01,Earth,G,778,P,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,False
4437,4717_01,Earth,F,982,P,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,False
4438,4719_01,Mars,F,983,P,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4439,4720_01,Earth,F,984,P,False,TRAPPIST-1e,27.0,False,0.0,681.0,51.0,131.0,1.0,True
4440,4721_01,Earth,E,301,P,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4441,4723_01,Earth,T,35,P,False,55 Cancri e,27.0,False,0.0,262.0,0.0,0.0,502.0,True
4442,4723_02,Earth,F,911,S,False,PSO J318.5-22,27.0,False,154.0,7.0,241.0,213.0,453.0,False
4443,4725_01,Earth,F,912,S,False,55 Cancri e,27.0,False,866.0,0.0,0.0,0.0,23.0,False
4444,4726_01,Europa,F,913,S,False,TRAPPIST-1e,27.0,False,0.0,1910.0,0.0,1777.0,0.0,True
4445,4726_02,Europa,B,192,S,False,55 Cancri e,27.0,False,0.0,3452.0,0.0,4.0,1960.0,True
4446,4726_03,Europa,B,192,S,False,TRAPPIST-1e,27.0,False,0.0,3.0,0.0,1271.0,2630.0,True
4447,4726_04,Europa,B,192,S,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4448,4726_05,Europa,D,152,S,False,TRAPPIST-1e,27.0,False,8.0,21.0,0.0,56.0,2167.0,True
4449,4728_01,Mars,E,302,P,False,TRAPPIST-1e,27.0,False,706.0,0.0,0.0,0.0,583.0,False
4452,4732_01,Europa,F,917,S,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4453,4732_02,Europa,F,986,P,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4454,4732_03,Europa,G,792,S,False,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4455,4733_01,Earth,G,792,S,False,TRAPPIST-1e,27.0,False,962.0,0.0,4581.0,105.0,0.0,True
4456,4738_01,Mars,F,918,S,False,TRAPPIST-1e,27.0,False,531.0,807.0,35.0,200.0,0.0,False
4457,4738_02,Mars,C,153,P,False,TRAPPIST-1e,27.0,False,574.0,0.0,4940.0,1831.0,2.0,False
4458,4739_01,Earth,F,920,S,False,TRAPPIST-1e,27.0,False,37.0,3.0,0.0,305.0,581.0,True
4459,4741_01,Mars,G,782,P,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4460,4741_02,Mars,G,783,P,False,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4461,4741_03,Mars,T,2,S,False,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4462,4743_01,Europa,G,784,P,False,TRAPPIST-1e,27.0,False,0.0,4504.0,0.0,13.0,302.0,True
4463,4744_01,Europa,F,922,S,False,TRAPPIST-1e,27.0,False,0.0,48.0,2067.0,3.0,6.0,True
4464,4744_02,Europa,E,304,P,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4465,4746_01,Earth,G,785,P,False,TRAPPIST-1e,27.0,False,282.0,8.0,337.0,0.0,0.0,False
4466,4748_01,Mars,F,990,P,False,TRAPPIST-1e,27.0,False,204.0,142.0,380.0,38.0,1.0,False
4467,4750_01,Europa,C,191,S,False,TRAPPIST-1e,27.0,False,0.0,395.0,118.0,14.0,1647.0,False
4468,4750_02,Europa,F,925,S,False,TRAPPIST-1e,27.0,False,0.0,1382.0,0.0,1795.0,588.0,False
4469,4752_01,Mars,F,925,S,False,PSO J318.5-22,27.0,False,233.0,0.0,1356.0,0.0,171.0,False
4470,4753_01,Mars,F,926,S,False,TRAPPIST-1e,27.0,False,850.0,0.0,454.0,0.0,0.0,False
4471,4754_01,Earth,F,927,S,False,55 Cancri e,27.0,False,25.0,245.0,198.0,2.0,321.0,False
4472,4755_01,Mars,F,929,S,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4473,4756_01,Europa,G,786,P,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4474,4756_02,Europa,G,787,P,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4475,4757_01,Earth,E,315,S,False,TRAPPIST-1e,27.0,False,185.0,0.0,476.0,1810.0,53.0,False
4476,4758_01,Earth,B,193,S,False,TRAPPIST-1e,27.0,False,248.0,0.0,0.0,0.0,623.0,False
4477,4759_01,Earth,E,316,S,False,TRAPPIST-1e,27.0,False,0.0,3.0,23.0,693.0,0.0,False
4478,4762_01,Mars,F,930,S,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4479,4763_01,Mars,F,931,S,False,TRAPPIST-1e,27.0,False,298.0,0.0,888.0,5.0,0.0,True
4480,4764_01,Earth,F,991,P,False,TRAPPIST-1e,27.0,False,0.0,669.0,121.0,0.0,56.0,True
4481,4769_01,Earth,C,192,S,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4482,4770_01,Earth,G,794,S,False,55 Cancri e,27.0,False,0.0,509.0,2.0,8.0,74.0,True
4483,4770_02,Earth,G,795,S,True,PSO J318.5-22,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4484,4772_01,Earth,F,932,S,False,55 Cancri e,27.0,False,256.0,0.0,0.0,0.0,373.0,False
4486,4774_01,Mars,B,194,S,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4487,4774_02,Mars,G,796,S,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4488,4774_03,Mars,G,797,S,False,TRAPPIST-1e,27.0,False,2130.0,0.0,1.0,1.0,0.0,False
4489,4774_04,Mars,G,789,P,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4490,4775_01,Earth,F,992,P,False,TRAPPIST-1e,27.0,False,123.0,1.0,660.0,0.0,0.0,True
4491,4777_01,Earth,F,993,P,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
4492,4778_01,Europa,F,933,S,False,TRAPPIST-1e,27.0,False,588.0,1261.0,0.0,228.0,6.0,False
4493,4780_01,Mars,G,799,S,False,TRAPPIST-1e,27.0,False,845.0,0.0,46.0,123.0,0.0,False
